,Customer_ID,Age,Gender,Location,Product_Category,Product_Name,Quantity_Purchased,Unit_Price_GBP,Total_Sales_GBP,Order_Date,Delivery_Time_Days,Shipping_Status,Customer_Rating,Returned,Return_Reason,Customer_Segment,Return_Flag,On_Time_Flag,Order_Month,Order_Year,Average_Order_Value,Age_Group
707,C1707,53,Female,Birmingham,Electronics,Tablet,5,730,3650,25/02/2025,6,Delayed,2,No,No Return,Premium,0,0,2025-02,2025,3650,51-65
708,C1708,43,Male,London,Electronics,Smartwatch,1,195,195,15/04/2025,10,Delayed,1,Yes,Damaged Product,Medium,1,0,2025-04,2025,195,36-50
709,C1709,25,Male,Glasgow,Home Goods,Lamp,3,211,633,19/07/2025,2,On-Time,4,No,No Return,High,0,1,2025-07,2025,633,18-25
710,C1710,45,Male,Bristol,Electronics,Headphones,2,290,580,11/04/2025,9,Delayed,1,Yes,Changed Mind,High,1,0,2025-04,2025,580,36-50
711,C1711,45,Female,London,Fashion,Trainers,1,117,117,13/09/2025,6,Delayed,4,No,No Return,Medium,0,0,2025-09,2025,117,36-50
712,C1712,54,Female,London,Fashion,Jacket,4,148,592,03/11/2025,7,Delayed,3,No,No Return,High,0,0,2025-11,2025,592,51-65
713,C1713,58,Male,Manchester,Electronics,Headphones,3,84,252,15/03/2025,5,On-Time,4,No,No Return,Medium,0,1,2025-03,2025,252,51-65
714,C1714,53,Female,Bristol,Home Goods,Chair,3,209,627,20/06/2025,9,Delayed,1,Yes,Changed Mind,High,1,0,2025-06,2025,627,51-65
715,C1715,44,Female,Bristol,Electronics,Smartphone,4,300,1200,23/05/2025,1,On-Time,4,No,No Return,High,0,1,2025-05,2025,1200,36-50
716,C1716,34,Female,Bristol,Electronics,Tablet,4,352,1408,15/06/2025,5,On-Time,3,Yes,Damaged Product,High,1,1,2025-06,2025,1408,26-35
717,C1717,26,Female,Manchester,Electronics,Smartwatch,4,222,888,18/09/2025,10,Delayed,2,Yes,Late Delivery,High,1,0,2025-09,2025,888,26-35
718,C1718,50,Male,London,Electronics,Smartwatch,2,226,452,09/08/2025,6,Delayed,2,Yes,Wrong Item,Medium,1,0,2025-08,2025,452,36-50
719,C1719,37,Male,Manchester,Electronics,Tablet,5,707,3535,24/03/2025,7,Delayed,3,No,No Return,Premium,0,0,2025-03,2025,3535,36-50
720,C1720,30,Male,Liverpool,Fashion,Jeans,3,30,90,01/07/2025,4,On-Time,4,No,No Return,Low,0,1,2025-07,2025,90,26-35
721,C1721,45,Male,Liverpool,Home Goods,Blender,5,245,1225,03/11/2025,1,On-Time,5,No,No Return,High,0,1,2025-11,2025,1225,36-50
722,C1722,65,Female,Manchester,Electronics,Tablet,5,420,2100,10/01/2025,8,Delayed,2,No,No Return,Premium,0,0,2025-01,2025,2100,51-65
723,C1723,46,Female,Bristol,Fashion,Jeans,4,33,132,04/01/2025,10,Delayed,3,Yes,Wrong Item,Medium,1,0,2025-01,2025,132,36-50
724,C1724,30,Male,Sheffield,Fashion,Trainers,2,52,104,17/12/2025,4,On-Time,4,No,No Return,Medium,0,1,2025-12,2025,104,26-35
725,C1725,63,Male,London,Home Goods,Chair,1,230,230,02/12/2025,3,On-Time,4,No,No Return,Medium,0,1,2025-12,2025,230,51-65
726,C1726,52,Male,Manchester,Fashion,Trainers,2,54,108,19/10/2025,7,Delayed,2,No,No Return,Medium,0,0,2025-10,2025,108,51-65
727,C1727,23,Female,Manchester,Electronics,Headphones,5,65,325,08/10/2025,2,On-Time,4,No,No Return,Medium,0,1,2025-10,2025,325,18-25
728,C1728,35,Male,Manchester,Electronics,Headphones,2,231,462,03/08/2025,8,Delayed,1,No,No Return,Medium,0,0,2025-08,2025,462,26-35
729,C1729,22,Female,Sheffield,Fashion,Jeans,4,15,60,08/04/2025,6,Delayed,4,No,No Return,Low,0,0,2025-04,2025,60,18-25
730,C1730,64,Male,Sheffield,Home Goods,Lamp,1,61,61,11/04/2025,7,Delayed,2,Yes,Poor Quality,Low,1,0,2025-04,2025,61,51-65
731,C1731,42,Male,Birmingham,Electronics,Smartwatch,4,196,784,09/01/2025,5,On-Time,5,No,No Return,High,0,1,2025-01,2025,784,36-50
732,C1732,19,Other,Liverpool,Electronics,Headphones,1,274,274,02/03/2025,9,Delayed,2,Yes,Wrong Item,Medium,1,0,2025-03,2025,274,18-25
733,C1733,27,Other,Glasgow,Home Goods,Cookware Set,5,181,905,05/11/2025,5,On-Time,4,No,No Return,High,0,1,2025-11,2025,905,26-35
734,C1734,47,Male,Bristol,Home Goods,Blender,1,99,99,26/05/2025,5,On-Time,3,No,No Return,Low,0,1,2025-05,2025,99,36-50
735,C1735,62,Female,Leeds,Home Goods,Cookware Set,1,123,123,04/03/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-03,2025,123,51-65
736,C1736,22,Female,Sheffield,Home Goods,Vacuum,1,202,202,01/05/2025,1,On-Time,5,No,No Return,Medium,0,1,2025-05,2025,202,18-25
737,C1737,50,Female,Glasgow,Electronics,Laptop,2,1001,2002,14/08/2025,2,On-Time,5,No,No Return,Premium,0,1,2025-08,2025,2002,36-50
738,C1738,18,Male,Sheffield,Fashion,Trainers,2,63,126,15/04/2025,8,Delayed,1,No,No Return,Medium,0,0,2025-04,2025,126,18-25
739,C1739,35,Female,Bristol,Fashion,T-Shirt,5,59,295,17/09/2025,1,On-Time,5,No,No Return,Medium,0,1,2025-09,2025,295,26-35
740,C1740,49,Female,Leeds,Electronics,Tablet,1,220,220,15/12/2025,7,Delayed,3,No,No Return,Medium,0,0,2025-12,2025,220,36-50
741,C1741,64,Female,Birmingham,Fashion,Dress,3,109,327,12/09/2025,5,On-Time,3,No,No Return,Medium,0,1,2025-09,2025,327,51-65
742,C1742,28,Male,Manchester,Fashion,Trainers,5,77,385,26/07/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-07,2025,385,26-35
743,C1743,38,Male,Birmingham,Electronics,Tablet,1,690,690,28/01/2025,7,Delayed,2,No,No Return,High,0,0,2025-01,2025,690,36-50
744,C1744,43,Male,Sheffield,Home Goods,Chair,1,58,58,19/06/2025,9,Delayed,2,Yes,Changed Mind,Low,1,0,2025-06,2025,58,36-50
745,C1745,42,Female,Birmingham,Fashion,T-Shirt,2,45,90,02/12/2025,2,On-Time,4,No,No Return,Low,0,1,2025-12,2025,90,36-50
746,C1746,39,Male,Glasgow,Home Goods,Blender,5,29,145,17/03/2025,8,Delayed,1,No,No Return,Medium,0,0,2025-03,2025,145,36-50
747,C1747,44,Female,London,Electronics,Laptop,1,1141,1141,26/04/2025,9,Delayed,2,No,No Return,High,0,0,2025-04,2025,1141,36-50
748,C1748,30,Other,Sheffield,Electronics,Headphones,1,298,298,10/03/2025,3,On-Time,4,No,No Return,Medium,0,1,2025-03,2025,298,26-35
749,C1749,50,Male,Sheffield,Fashion,Trainers,5,47,235,20/12/2025,2,On-Time,4,No,No Return,Medium,0,1,2025-12,2025,235,36-50
750,C1750,51,Female,Glasgow,Electronics,Tablet,3,799,2397,22/08/2025,7,Delayed,3,No,No Return,Premium,0,0,2025-08,2025,2397,51-65
751,C1751,58,Male,Liverpool,Fashion,Trainers,5,102,510,01/01/2025,5,On-Time,4,No,No Return,High,0,1,2025-01,2025,510,51-65
752,C1752,52,Female,Leeds,Home Goods,Lamp,5,242,1210,16/06/2025,5,On-Time,4,No,No Return,High,0,1,2025-06,2025,1210,51-65
753,C1753,18,Male,Manchester,Electronics,Smartwatch,3,64,192,18/12/2025,10,Delayed,1,Yes,Late Delivery,Medium,1,0,2025-12,2025,192,18-25
754,C1754,38,Female,Glasgow,Fashion,Jeans,5,18,90,06/08/2025,5,On-Time,5,No,No Return,Low,0,1,2025-08,2025,90,36-50
755,C1755,65,Female,Leeds,Fashion,T-Shirt,1,77,77,30/09/2025,4,On-Time,5,No,No Return,Low,0,1,2025-09,2025,77,51-65
756,C1756,23,Female,Bristol,Electronics,Smartwatch,5,217,1085,08/09/2025,5,On-Time,4,No,No Return,High,0,1,2025-09,2025,1085,18-25
757,C1757,45,Female,Leeds,Home Goods,Cookware Set,3,28,84,13/12/2025,4,On-Time,5,No,No Return,Low,0,1,2025-12,2025,84,36-50
758,C1758,34,Female,Bristol,Home Goods,Lamp,4,128,512,10/12/2025,6,Delayed,2,Yes,Damaged Product,High,1,0,2025-12,2025,512,26-35
759,C1759,22,Female,Glasgow,Fashion,T-Shirt,5,23,115,23/06/2025,4,On-Time,3,No,No Return,Medium,0,1,2025-06,2025,115,18-25
760,C1760,48,Female,Sheffield,Fashion,Dress,2,65,130,19/06/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-06,2025,130,36-50
761,C1761,22,Female,Sheffield,Fashion,Jeans,1,18,18,03/09/2025,9,Delayed,1,Yes,Changed Mind,Low,1,0,2025-09,2025,18,18-25
762,C1762,55,Male,Liverpool,Home Goods,Lamp,1,228,228,31/03/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-03,2025,228,51-65
763,C1763,20,Female,Glasgow,Fashion,T-Shirt,2,30,60,18/02/2025,9,Delayed,1,Yes,Damaged Product,Low,1,0,2025-02,2025,60,18-25
764,C1764,40,Female,Bristol,Fashion,Jeans,2,29,58,21/10/2025,10,Delayed,2,Yes,Late Delivery,Low,1,0,2025-10,2025,58,36-50
765,C1765,54,Female,Leeds,Home Goods,Lamp,5,118,590,30/05/2025,6,Delayed,3,Yes,Wrong Item,High,1,0,2025-05,2025,590,51-65
766,C1766,54,Male,Leeds,Electronics,Headphones,2,170,340,12/05/2025,9,Delayed,2,Yes,Changed Mind,Medium,1,0,2025-05,2025,340,51-65
767,C1767,27,Female,Bristol,Home Goods,Vacuum,4,71,284,28/02/2025,9,Delayed,3,No,No Return,Medium,0,0,2025-02,2025,284,26-35
768,C1768,27,Male,Birmingham,Electronics,Laptop,3,668,2004,20/11/2025,3,On-Time,4,No,No Return,Premium,0,1,2025-11,2025,2004,26-35
769,C1769,36,Female,Liverpool,Electronics,Smartphone,2,546,1092,18/07/2025,1,On-Time,5,No,No Return,High,0,1,2025-07,2025,1092,36-50
770,C1770,34,Male,London,Electronics,Headphones,2,54,108,03/08/2025,1,On-Time,5,No,No Return,Medium,0,1,2025-08,2025,108,26-35
771,C1771,38,Female,Sheffield,Home Goods,Blender,4,39,156,18/02/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-02,2025,156,36-50
772,C1772,31,Other,Manchester,Home Goods,Cookware Set,1,98,98,20/08/2025,5,On-Time,3,No,No Return,Low,0,1,2025-08,2025,98,26-35
773,C1773,26,Male,Leeds,Fashion,Trainers,1,47,47,04/09/2025,3,On-Time,4,No,No Return,Low,0,1,2025-09,2025,47,26-35
774,C1774,63,Other,Manchester,Fashion,Trainers,5,31,155,27/08/2025,9,Delayed,2,Yes,Poor Quality,Medium,1,0,2025-08,2025,155,51-65
775,C1775,18,Male,London,Fashion,Trainers,4,42,168,17/06/2025,9,Delayed,3,No,No Return,Medium,0,0,2025-06,2025,168,18-25
776,C1776,62,Female,Glasgow,Home Goods,Chair,3,23,69,17/02/2025,3,On-Time,5,No,No Return,Low,0,1,2025-02,2025,69,51-65
777,C1777,30,Female,Manchester,Fashion,Jeans,3,56,168,20/02/2025,3,On-Time,5,Yes,Changed Mind,Medium,1,1,2025-02,2025,168,26-35
778,C1778,21,Female,London,Electronics,Smartwatch,4,158,632,26/10/2025,5,On-Time,5,No,No Return,High,0,1,2025-10,2025,632,18-25
779,C1779,18,Female,Sheffield,Electronics,Smartwatch,3,123,369,08/04/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-04,2025,369,18-25
780,C1780,57,Female,Bristol,Home Goods,Cookware Set,1,208,208,04/08/2025,6,Delayed,2,Yes,Wrong Item,Medium,1,0,2025-08,2025,208,51-65
781,C1781,49,Male,Birmingham,Fashion,Jeans,3,22,66,26/06/2025,7,Delayed,4,No,No Return,Low,0,0,2025-06,2025,66,36-50
782,C1782,51,Male,Sheffield,Electronics,Laptop,3,666,1998,21/03/2025,9,Delayed,3,No,No Return,High,0,0,2025-03,2025,1998,51-65
783,C1783,45,Female,Leeds,Electronics,Smartphone,4,795,3180,04/07/2025,6,Delayed,4,No,No Return,Premium,0,0,2025-07,2025,3180,36-50
784,C1784,48,Female,London,Home Goods,Lamp,4,210,840,27/01/2025,3,On-Time,5,Yes,Late Delivery,High,1,1,2025-01,2025,840,36-50
785,C1785,25,Female,Manchester,Electronics,Smartphone,3,665,1995,14/07/2025,5,On-Time,3,No,No Return,High,0,1,2025-07,2025,1995,18-25
786,C1786,56,Female,Leeds,Fashion,Jeans,2,23,46,02/08/2025,4,On-Time,4,No,No Return,Low,0,1,2025-08,2025,46,51-65
787,C1787,43,Male,Birmingham,Home Goods,Vacuum,4,241,964,08/12/2025,5,On-Time,3,No,No Return,High,0,1,2025-12,2025,964,36-50
788,C1788,51,Female,Bristol,Fashion,Jeans,5,25,125,24/04/2025,8,Delayed,2,No,No Return,Medium,0,0,2025-04,2025,125,51-65
789,C1789,20,Male,Glasgow,Electronics,Laptop,5,1084,5420,30/08/2025,8,Delayed,2,Yes,Poor Quality,Premium,1,0,2025-08,2025,5420,18-25
790,C1790,29,Female,Leeds,Fashion,Dress,1,81,81,04/05/2025,6,Delayed,3,No,No Return,Low,0,0,2025-05,2025,81,26-35
791,C1791,18,Male,Glasgow,Home Goods,Vacuum,3,160,480,01/11/2025,1,On-Time,5,Yes,Poor Quality,Medium,1,1,2025-11,2025,480,18-25
792,C1792,61,Male,London,Fashion,Jeans,2,50,100,17/03/2025,8,Delayed,2,Yes,Changed Mind,Low,1,0,2025-03,2025,100,51-65
793,C1793,22,Male,Birmingham,Home Goods,Blender,1,139,139,07/11/2025,8,Delayed,2,Yes,Wrong Item,Medium,1,0,2025-11,2025,139,18-25
794,C1794,47,Male,Manchester,Electronics,Laptop,3,867,2601,08/11/2025,2,On-Time,5,No,No Return,Premium,0,1,2025-11,2025,2601,36-50
795,C1795,47,Female,Birmingham,Fashion,Dress,4,76,304,15/07/2025,4,On-Time,4,No,No Return,Medium,0,1,2025-07,2025,304,36-50
796,C1796,34,Male,Birmingham,Fashion,Jeans,5,66,330,17/12/2025,2,On-Time,4,No,No Return,Medium,0,1,2025-12,2025,330,26-35
797,C1797,65,Male,Liverpool,Home Goods,Vacuum,2,218,436,13/02/2025,4,On-Time,4,Yes,Wrong Item,Medium,1,1,2025-02,2025,436,51-65
798,C1798,64,Male,Birmingham,Electronics,Tablet,5,329,1645,05/07/2025,10,Delayed,1,No,No Return,High,0,0,2025-07,2025,1645,51-65
799,C1799,40,Male,Birmingham,Home Goods,Blender,4,75,300,09/12/2025,7,Delayed,2,Yes,Poor Quality,Medium,1,0,2025-12,2025,300,36-50
800,C1800,32,Male,Sheffield,Fashion,Jacket,3,99,297,03/09/2025,9,Delayed,1,No,No Return,Medium,0,0,2025-09,2025,297,26-35
801,C1801,54,Male,Leeds,Electronics,Smartwatch,4,72,288,25/03/2025,8,Delayed,2,No,No Return,Medium,0,0,2025-03,2025,288,51-65
802,C1802,38,Female,Manchester,Electronics,Headphones,4,152,608,26/07/2025,9,Delayed,1,No,No Return,High,0,0,2025-07,2025,608,36-50
803,C1803,31,Female,Sheffield,Home Goods,Chair,5,59,295,31/05/2025,8,Delayed,2,No,No Return,Medium,0,0,2025-05,2025,295,26-35
804,C1804,19,Female,Sheffield,Electronics,Tablet,2,686,1372,05/06/2025,2,On-Time,4,Yes,Damaged Product,High,1,1,2025-06,2025,1372,18-25
805,C1805,28,Male,Leeds,Electronics,Tablet,4,350,1400,16/01/2025,7,Delayed,4,No,No Return,High,0,0,2025-01,2025,1400,26-35
806,C1806,56,Male,Leeds,Electronics,Headphones,5,206,1030,14/06/2025,2,On-Time,5,No,No Return,High,0,1,2025-06,2025,1030,51-65
807,C1807,55,Female,London,Home Goods,Vacuum,2,225,450,25/05/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-05,2025,450,51-65
808,C1808,51,Female,Leeds,Fashion,Jacket,3,129,387,06/02/2025,4,On-Time,4,No,No Return,Medium,0,1,2025-02,2025,387,51-65
809,C1809,55,Male,Liverpool,Home Goods,Lamp,3,198,594,29/11/2025,1,On-Time,5,No,No Return,High,0,1,2025-11,2025,594,51-65
810,C1810,51,Male,Liverpool,Electronics,Tablet,1,396,396,14/02/2025,5,On-Time,4,No,No Return,Medium,0,1,2025-02,2025,396,51-65
811,C1811,35,Male,Sheffield,Fashion,Jacket,5,134,670,25/07/2025,6,Delayed,3,No,No Return,High,0,0,2025-07,2025,670,26-35
812,C1812,47,Male,Glasgow,Fashion,Jacket,2,128,256,03/03/2025,9,Delayed,1,No,No Return,Medium,0,0,2025-03,2025,256,36-50
813,C1813,32,Male,London,Home Goods,Chair,4,50,200,22/12/2025,10,Delayed,2,Yes,Poor Quality,Medium,1,0,2025-12,2025,200,26-35
814,C1814,44,Female,Glasgow,Home Goods,Chair,3,197,591,04/11/2025,8,Delayed,2,Yes,Damaged Product,High,1,0,2025-11,2025,591,36-50
815,C1815,51,Female,Glasgow,Electronics,Laptop,2,782,1564,19/01/2025,2,On-Time,5,No,No Return,High,0,1,2025-01,2025,1564,51-65
816,C1816,55,Female,Sheffield,Fashion,Dress,5,120,600,31/12/2025,1,On-Time,5,No,No Return,High,0,1,2025-12,2025,600,51-65
817,C1817,50,Female,Bristol,Electronics,Laptop,1,1092,1092,27/10/2025,2,On-Time,5,No,No Return,High,0,1,2025-10,2025,1092,36-50
818,C1818,41,Female,Sheffield,Fashion,Trainers,3,31,93,07/01/2025,7,Delayed,4,No,No Return,Low,0,0,2025-01,2025,93,36-50
819,C1819,32,Female,Manchester,Electronics,Smartphone,2,964,1928,06/09/2025,4,On-Time,5,No,No Return,High,0,1,2025-09,2025,1928,26-35
820,C1820,47,Female,Manchester,Electronics,Smartwatch,2,62,124,27/04/2025,10,Delayed,3,No,No Return,Medium,0,0,2025-04,2025,124,36-50
821,C1821,59,Male,Leeds,Electronics,Headphones,2,171,342,09/03/2025,5,On-Time,3,No,No Return,Medium,0,1,2025-03,2025,342,51-65
822,C1822,34,Male,Leeds,Fashion,Jacket,5,142,710,03/02/2025,7,Delayed,3,No,No Return,High,0,0,2025-02,2025,710,26-35
823,C1823,22,Male,Bristol,Electronics,Smartphone,5,405,2025,13/07/2025,3,On-Time,4,No,No Return,Premium,0,1,2025-07,2025,2025,18-25
824,C1824,46,Female,Leeds,Fashion,Jacket,5,109,545,21/11/2025,10,Delayed,3,No,No Return,High,0,0,2025-11,2025,545,36-50
825,C1825,21,Female,Manchester,Fashion,Dress,4,106,424,24/02/2025,2,On-Time,4,No,No Return,Medium,0,1,2025-02,2025,424,18-25
826,C1826,27,Male,Glasgow,Electronics,Tablet,2,298,596,23/09/2025,7,Delayed,2,No,No Return,High,0,0,2025-09,2025,596,26-35
827,C1827,34,Female,Sheffield,Home Goods,Cookware Set,3,101,303,11/02/2025,5,On-Time,3,No,No Return,Medium,0,1,2025-02,2025,303,26-35
828,C1828,27,Male,Birmingham,Electronics,Smartwatch,5,124,620,24/10/2025,1,On-Time,5,No,No Return,High,0,1,2025-10,2025,620,26-35
829,C1829,34,Female,Liverpool,Fashion,Dress,5,123,615,19/08/2025,1,On-Time,5,No,No Return,High,0,1,2025-08,2025,615,26-35
830,C1830,37,Male,Birmingham,Fashion,Trainers,2,93,186,10/01/2025,9,Delayed,3,No,No Return,Medium,0,0,2025-01,2025,186,36-50
831,C1831,41,Male,Birmingham,Electronics,Smartwatch,5,118,590,24/12/2025,5,On-Time,4,No,No Return,High,0,1,2025-12,2025,590,36-50
832,C1832,22,Female,Manchester,Electronics,Tablet,4,666,2664,08/05/2025,1,On-Time,4,No,No Return,Premium,0,1,2025-05,2025,2664,18-25
833,C1833,51,Male,Birmingham,Electronics,Tablet,4,566,2264,28/06/2025,7,Delayed,2,No,No Return,Premium,0,0,2025-06,2025,2264,51-65
834,C1834,23,Male,Sheffield,Home Goods,Chair,5,81,405,12/07/2025,9,Delayed,2,No,No Return,Medium,0,0,2025-07,2025,405,18-25
835,C1835,19,Male,Bristol,Fashion,Jeans,2,30,60,02/04/2025,1,On-Time,5,No,No Return,Low,0,1,2025-04,2025,60,18-25
836,C1836,30,Female,London,Fashion,Dress,2,127,254,19/08/2025,10,Delayed,2,No,No Return,Medium,0,0,2025-08,2025,254,26-35
837,C1837,60,Female,Leeds,Fashion,T-Shirt,2,29,58,19/03/2025,4,On-Time,4,No,No Return,Low,0,1,2025-03,2025,58,51-65
838,C1838,60,Male,London,Electronics,Headphones,1,266,266,26/03/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-03,2025,266,51-65
839,C1839,65,Female,Glasgow,Fashion,Dress,5,147,735,30/01/2025,5,On-Time,4,No,No Return,High,0,1,2025-01,2025,735,51-65
840,C1840,28,Female,Sheffield,Home Goods,Cookware Set,2,202,404,01/08/2025,7,Delayed,4,Yes,Changed Mind,Medium,1,0,2025-08,2025,404,26-35
841,C1841,64,Male,Sheffield,Electronics,Laptop,4,1146,4584,18/02/2025,8,Delayed,3,No,No Return,Premium,0,0,2025-02,2025,4584,51-65
842,C1842,40,Male,Liverpool,Electronics,Smartwatch,3,232,696,22/09/2025,2,On-Time,5,No,No Return,High,0,1,2025-09,2025,696,36-50
843,C1843,33,Male,Sheffield,Electronics,Laptop,3,869,2607,25/05/2025,7,Delayed,3,No,No Return,Premium,0,0,2025-05,2025,2607,26-35
844,C1844,48,Male,Leeds,Fashion,Trainers,2,78,156,10/03/2025,1,On-Time,5,No,No Return,Medium,0,1,2025-03,2025,156,36-50
845,C1845,28,Female,Sheffield,Home Goods,Vacuum,3,230,690,27/02/2025,7,Delayed,3,No,No Return,High,0,0,2025-02,2025,690,26-35
846,C1846,33,Male,Birmingham,Electronics,Headphones,3,151,453,04/07/2025,8,Delayed,2,Yes,Wrong Item,Medium,1,0,2025-07,2025,453,26-35
847,C1847,25,Female,Liverpool,Fashion,Jacket,1,139,139,03/03/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-03,2025,139,18-25
848,C1848,21,Female,Leeds,Electronics,Smartphone,4,818,3272,04/11/2025,9,Delayed,1,Yes,Changed Mind,Premium,1,0,2025-11,2025,3272,18-25
849,C1849,57,Male,Bristol,Home Goods,Vacuum,4,49,196,23/10/2025,1,On-Time,4,No,No Return,Medium,0,1,2025-10,2025,196,51-65
850,C1850,21,Female,Bristol,Electronics,Smartphone,1,766,766,15/06/2025,6,Delayed,2,Yes,Wrong Item,High,1,0,2025-06,2025,766,18-25
851,C1851,42,Male,Bristol,Fashion,Dress,1,88,88,20/06/2025,1,On-Time,5,No,No Return,Low,0,1,2025-06,2025,88,36-50
852,C1852,20,Other,Bristol,Fashion,Jacket,3,128,384,04/03/2025,3,On-Time,4,No,No Return,Medium,0,1,2025-03,2025,384,18-25
853,C1853,49,Female,Birmingham,Fashion,Trainers,5,45,225,27/05/2025,6,Delayed,3,Yes,Late Delivery,Medium,1,0,2025-05,2025,225,36-50
854,C1854,20,Female,Sheffield,Fashion,Jacket,3,150,450,02/11/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-11,2025,450,18-25
855,C1855,44,Female,London,Electronics,Tablet,1,431,431,10/06/2025,8,Delayed,2,Yes,Damaged Product,Medium,1,0,2025-06,2025,431,36-50
856,C1856,46,Male,Leeds,Electronics,Tablet,4,783,3132,21/05/2025,5,On-Time,3,No,No Return,Premium,0,1,2025-05,2025,3132,36-50
857,C1857,49,Female,Birmingham,Electronics,Smartwatch,3,259,777,30/11/2025,2,On-Time,5,No,No Return,High,0,1,2025-11,2025,777,36-50
858,C1858,36,Female,Bristol,Electronics,Tablet,5,791,3955,07/04/2025,4,On-Time,3,No,No Return,Premium,0,1,2025-04,2025,3955,36-50
859,C1859,38,Female,Glasgow,Fashion,Jeans,3,56,168,09/08/2025,9,Delayed,1,Yes,Damaged Product,Medium,1,0,2025-08,2025,168,36-50
860,C1860,22,Female,Sheffield,Electronics,Laptop,2,872,1744,12/02/2025,4,On-Time,4,No,No Return,High,0,1,2025-02,2025,1744,18-25
861,C1861,35,Female,London,Electronics,Smartphone,3,472,1416,19/10/2025,10,Delayed,2,No,No Return,High,0,0,2025-10,2025,1416,26-35
862,C1862,45,Male,Glasgow,Fashion,Jeans,1,21,21,18/04/2025,10,Delayed,3,Yes,Damaged Product,Low,1,0,2025-04,2025,21,36-50
863,C1863,59,Male,Liverpool,Home Goods,Lamp,4,174,696,23/09/2025,8,Delayed,2,No,No Return,High,0,0,2025-09,2025,696,51-65
864,C1864,39,Female,Glasgow,Fashion,T-Shirt,4,24,96,05/04/2025,5,On-Time,5,No,No Return,Low,0,1,2025-04,2025,96,36-50
865,C1865,38,Male,Liverpool,Electronics,Laptop,1,1145,1145,19/09/2025,10,Delayed,3,No,No Return,High,0,0,2025-09,2025,1145,36-50
866,C1866,23,Female,Liverpool,Electronics,Smartphone,2,847,1694,09/11/2025,1,On-Time,5,No,No Return,High,0,1,2025-11,2025,1694,18-25
867,C1867,18,Female,Bristol,Home Goods,Lamp,1,172,172,12/03/2025,7,Delayed,2,No,No Return,Medium,0,0,2025-03,2025,172,18-25
868,C1868,22,Male,Liverpool,Electronics,Smartwatch,3,55,165,07/08/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-08,2025,165,18-25
869,C1869,58,Male,Manchester,Electronics,Smartphone,1,514,514,21/01/2025,10,Delayed,2,Yes,Late Delivery,High,1,0,2025-01,2025,514,51-65
870,C1870,29,Female,Leeds,Fashion,T-Shirt,1,20,20,02/04/2025,8,Delayed,2,Yes,Late Delivery,Low,1,0,2025-04,2025,20,26-35
871,C1871,43,Male,Leeds,Fashion,Jacket,2,68,136,07/05/2025,3,On-Time,5,No,No Return,Medium,0,1,2025-05,2025,136,36-50
872,C1872,63,Female,Bristol,Fashion,Dress,3,64,192,21/03/2025,1,On-Time,4,No,No Return,Medium,0,1,2025-03,2025,192,51-65
873,C1873,51,Male,Manchester,Electronics,Smartphone,5,738,3690,08/11/2025,5,On-Time,5,No,No Return,Premium,0,1,2025-11,2025,3690,51-65
874,C1874,31,Female,Glasgow,Electronics,Smartphone,5,985,4925,26/08/2025,2,On-Time,5,No,No Return,Premium,0,1,2025-08,2025,4925,26-35
875,C1875,43,Male,Birmingham,Home Goods,Lamp,4,171,684,01/07/2025,4,On-Time,5,No,No Return,High,0,1,2025-07,2025,684,36-50
876,C1876,62,Female,Glasgow,Electronics,Smartphone,1,630,630,25/01/2025,1,On-Time,5,No,No Return,High,0,1,2025-01,2025,630,51-65
877,C1877,44,Male,Sheffield,Fashion,Jacket,4,65,260,05/06/2025,9,Delayed,3,No,No Return,Medium,0,0,2025-06,2025,260,36-50
878,C1878,26,Female,Birmingham,Fashion,Jacket,2,137,274,05/01/2025,6,Delayed,3,No,No Return,Medium,0,0,2025-01,2025,274,26-35
879,C1879,43,Male,Liverpool,Fashion,Trainers,5,57,285,30/04/2025,8,Delayed,2,Yes,Wrong Item,Medium,1,0,2025-04,2025,285,36-50
880,C1880,64,Female,London,Electronics,Headphones,1,180,180,04/10/2025,4,On-Time,5,No,No Return,Medium,0,1,2025-10,2025,180,51-65
881,C1881,39,Female,Birmingham,Electronics,Smartwatch,2,124,248,18/01/2025,9,Delayed,2,No,No Return,Medium,0,0,2025-01,2025,248,36-50
882,C1882,64,Male,London,Fashion,Dress,2,77,154,17/07/2025,2,On-Time,5,No,No Return,Medium,0,1,2025-07,2025,154,51-65
883,C1883,47,Male,Leeds,Home Goods,Lamp,1,208,208,26/02/2025,9,Delayed,2,No,No Return,Medium,0,0,2025-02,2025,208,36-50
884,C1884,60,Male,London,Home Goods,Chair,2,97,194,03/04/2025,5,On-Time,4,No,No Return,Medium,0,1,2025-04,2025,194,51-65
